museum_id,museum_name
948,Waterhouse Residence and Carpentry Shop Museums
949,Weedon Island Preserve Cultural and Natural History Center
950,Wells'Built Museum
951,West Pasco Historical Society Museum and Library
952,Wizard of Oz Museum
953,Wolfsonian-FIU
954,WonderWorks
955,World Golf Hall of Fame
956,Ximenez-Fatio House
957,Ybor City Museum State Park
958,Young at Art Museum
959,6th Cavalry Museum
960,Albany Museum of Art
961,Allman Brothers Band Museum
962,Andalusia
963,Andrew Low House
964,Archibald Smith Plantation Home
965,Athens Institute for Contemporary Art
966,Augusta Canal National Heritage Area Discovery Center
967,Augusta Museum of History
968,Barrow County Museum
969,Barrington Hall
970,Bellevue
971,Blue and Gray Museum
972,Booth Western Art Museum
973,Bulloch Hall
974,Callaway Plantation
975,Candler Field Museum
976,Cannonball House
977,Charlie Elliott Wildlife Center
978,Chickamauga and Chattanooga National Military Park
979,Chief Vann House Historic Site
980,Columbus Museum
981,Congregation Mickve Israel
982,Consolidated Mine
983,Crawford W. Long Museum
984,Cumberland Island National Seashore Museum
985,Dahlonega Gold Museum
986,Dauset Trails Nature Center
987,Davenport House Museum
988,Dorchester Academy
989,Elisha Winn House
990,Etowah Indian Mounds
991,First African Baptist Church
992,Flannery O'Connor Childhood Home
993,Fort Frederica National Monument
994,Fort King George Historical Site
995,Fort Morris Historic Site
996,Fort Pulaski National Monument
997,Funk Heritage Center
998,Georgia Museum of Agriculture & Historic Village
999,Georgia Museum of Art
1000,Georgia Museum of Natural History
1001,Georgia Radio Museum and Hall of Fame
1002,Georgia Rural Telephone Museum
1003,Georgia Southern University Center for Art and Theatre
1004,Georgia Sports Hall of Fame
1005,Georgia State Railroad Museum
1006,Georgia Veterans State Park
1007,Georgia's Old Capital Museum
1008,Gertrude Herbert Institute of Art
1009,Gordon-Lee Mansion
1010,Gwinnett Environmental & Heritage Center
1011,Hamburg State Park
1012,Hamilton Plantation Slave Cabins
1013,Hazlehurst-Jeff Davis Historical Museum
1014,Hills and Dales Estate
1015,Holliday-Dorsey-Fife House Museum
1016,Hurn Museum
1017,Indian Springs Hotel Museum
1018,Indian Springs State Park
1019,Jack Hadley Black History Museum
1020,Jarrell Plantation Historic Site
1021,Jefferson Davis Memorial Historic Site
1022,Jekyll Island Museum
1023,Juliette Gordon Low Birthplace
1024,Kennesaw Mountain National Battlefield Park
1025,Lamar Dodd School of Art Galleries
1026,Lawrenceville Female Seminary
1027,Little White House Historic Site
1028,Madison Museum of Fine Art
1029,Massee Lane Gardens
1030,Marietta Museum of History
1031,Maritime Center at Historic Coast Guard Station
1032,Marsh House
1033,Meadow Garden
1034,Mercer-Williams House Museum
1035,Mitchell Depot Historical Museum
1036,Monroe Museum
1037,Morris Museum of Art
1038,Museum of Arts and Sciences
1039,Museum of Aviation
1040,Museum of Southern Culture
1041,National Civil War Naval Museum
1042,National Infantry Museum
1043,National Museum of Commercial Aviation
1044,National Museum of the Mighty Eighth Air Force
1045,New Echota Historic Site
1046,Oglethorpe University Museum of Art
1047,Old Fort Jackson
1048,Old Governor's Mansion
1049,Pasaquan
1050,Pebble Hill Plantation
1051,Pemberton House
1052,Pickett's Mill Battlefield Historic Site
1053,Rankin House
1054,Sapelo Island Visitors Center
1055,Savannah-Ogeechee Canal Museum & Nature Center
1056,SCAD Museum of Art
1057,Scull Shoals
1058,Sidney Lanier Cottage House Museum
1059,Southeastern Quilt & Textile Museum
1060,Southeastern Railway Museum
1061,Southern Museum of Civil War and Locomotive History
1062,St. Simons Island Light
1063,Stately Oaks
1064,Stone Mountain
1065,Taylor-Grady House
1066,Teaching Museum North
1067,Tellus Science Museum
1068,Thronateeska Heritage Center
1069,Travelers Rest State Historic Site
1070,Tubman Museum
1071,Ty Cobb Museum
1072,Valdosta State University Fine Arts Gallery
1073,Vogel State Park
1074,Washington Historical Museum
1075,Westville
1076,Wormsloe Historic Site
1077,Alexander & Baldwin Sugar Museum
1078,Bailey House Museum
1079,Damien Museum
1080,East Hawaii Cultural Center
1081,Greenwell Store
1082,Grove Farm
1083,Hawaii Children's Discovery Center
1084,Honolulu Museum of Art
1085,ʻImiloa Astronomy Center
1086,Isaacs Art Center
1087,Jaggar Museum
1088,Japanese Cultural Center of Hawaii
1089,John Young Museum of Art
1090,Kona Coffee Living History Farm
1091,Lahaina Heritage Museum
1092,Lyman House Memorial Museum
1093,Mokupāpapa Discovery Center
1094,Nani Mau Gardens
1095,Onizuka Center for International Astronomy
1096,Pacific Tsunami Museum
1097,Parker Ranch
1098,Polynesian Cultural Center
1099,Shangri La
1100,U.S. Army Museum of Hawaii
1101,USS Arizona Memorial
1102,USS Missouri
1103,Washington Place
1104,Wo Hing Museum
1105,Bird Aviation Museum and Invention Center
1106,Boise Art Museum
1107,Boise State University Vertebrate Museum
1108,Captain John Mullan Museum
1109,Chesterfield Townsite
1110,Experimental Breeder Reactor I
1111,Farragut State Park
1112,Fort Hall
1113,Hagerman Fossil Beds National Monument
1114,Herrett Center for Arts and Science
1115,Idaho Black History Museum
1116,Idaho Military History Museum
1117,Idaho Museum of Natural History
1118,Idaho Potato Museum
1119,McConnell Mansion Museum
1120,Museum of Idaho
1121,Nez Perce National Historical Park
1122,Old Mission State Park
1123,Rock Creek Station and Stricker Homesite
1124,Teton Flood Museum
1125,Abraham Lincoln Presidential Library and Museum
1126,Adler Planetarium
1127,African American Hall of Fame Museum
1128,Air Combat Museum
1129,Alton Museum of History and Art
1130,Anderson Mansion Museum
1131,Ansel B. Cook House
1132,Aplington House
1133,Apple River Fort State Historic Site
1134,Art Institute of Chicago
1135,Arts Club of Chicago
1136,Aurora Regional Fire Museum
1137,Balzekas Museum of Lithuanian Culture
1138,Batavia Depot Museum
1139,Beith House Museum
1140,Benjamin Stephenson House
1141,Bethalto Historical Museum
1142,Billy Graham Center Museum
1143,Bishop Hill State Historic Site
1144,Black Hawk State Historic Site
1145,Bradley University Galleries
1146,Bretton and Black Museum
1147,Bronzeville Children's Museum
1148,Bryant Cottage State Historic Site
1149,Burpee Museum of Natural History
1150,Cahokia Mounds State Historic Site
1151,Cairo Custom House
1152,Carl Sandburg State Historic Site
1153,Carnegie Museum
1154,Carthage Jail
1155,Cedarhurst Center for the Arts
1156,Center for American Archeology
1157,Cernan Earth and Space Center
1158,Chana School
1159,Charter Oak Schoolhouse
1160,Chicago Athenaeum: Museum of Architecture and Design
1161,Chicago Athenaeum's International Sculpture Park
1162,Chicago Children's Museum
1163,Chicago Cultural Center
1164,Chicago History Museum
1165,Chicago Maritime Museum
1166,Chicago Sports Museum
1167,Clark County Museum
1168,Clarke House Museum
1169,Cuneo Museum
1170,David Adler Music and Arts Center
1171,David Davis Mansion
1172,Deerfield Historic Village
1173,Dewitt County Museum
1174,Dillon Home Museum
1175,Dowling House
1176,Dr. Charles M. Wright House
1177,Draewell Gallery at Judson University
1178,Driehaus Museum
1179,DuPage County Historical Museum
1180,Durant House
1181,Easley Pioneer Museum
1182,Eastern Illinois University Lab School Museum
1183,Edwards Place
1184,Elgin Community College Visual and Performing Arts Center
1185,Elgin Fire Barn No. 5 Museum
1186,Elgin History Museum
1187,Elgin Public Museum
1188,Elihu Benjamin Washburne House
1189,Elijah Iles House
1190,Elijah P. Curtis House
1191,Ellwood House Museum
1192,Eureka College Burgess Hall Gallery
1193,Everett Galleries at Monmouth College
1194,Fabyan Windmill
1195,Ferguson Art Gallery at Concordia University Chicago
1196,Fayette County Museum
1197,Field Museum of Natural History
1198,Fort de Chartres
1199,Fox River Trolley Museum
1200,Frances Willard House
1201,Franklin County Jail Museum
1202,Frank Lloyd Wright Home and Studio
1203,Galesburg Railroad Museum
1204,Garfield Farm and Inn Museum
1205,Gaylord Building
1206,George Clayson House Museum
1207,Glessner House Museum
1208,Governor Duncan Mansion
1209,Graue Mill and Museum
1210,Gray Gallery at Quincy University
1211,Grove National Historic Landmark
1212,Hawthorne Works Museum
1213,Heath Center Gallery at John Wood Community College
1214,Hegeler Carus Mansion
1215,Henry N. Barkhausen Cache River Wetlands Center
1216,Heritage House Museum
1217,Heritage Museum
1218,Hull House
1219,Illinois Aviation Museum
1220,Illinois Holocaust Museum and Education Center
1221,Illinois Railway Museum
1222,Illinois State Capitol
1223,Illinois State Museum
1224,Illinois State University College of Fine Arts Galleries
1225,Illinois Wesleyan University - Merwin & Wakeley Galleries
1226,Intuit: The Center for Intuitive and Outsider Art
1227,International Museum of Surgical Science
1228,Irish American Heritage Center
1229,ISM Chicago Gallery
1230,Isle a la Cache Museum
1231,James Millikin Homestead
1232,Jarrot Mansion
1233,J. H. Hawes Grain Elevator Museum
1234,John A. Logan College Museum
1235,John Deere Historic Site
1236,John Deere Pavilion
1237,John C. Flanagan House Museum
1238,John Marshall House Museum
1239,John Shastid House
1240,John Wood Mansion
1241,Joliet Area Historical Museum
1242,Jones Hous
1243,Joseph F. Glidden Homestead & Historical Center
1244,Joseph Smith Historic Site
1245,Jubilee College State Historic Site
1246,Kishwaukee College Art Gallery
1247,Kohl Children's Museum
1248,Krannert Art Museum
1249,L. Haas Store Museum
1250,Lake Forest College Art Galleries
1251,Laurent House
1252,Lee-Baker-Hodges House
1253,Lemont Area Historical Society Museum
1254,Lewis and Clark State Historic Site
1255,Lincoln Log Cabin State Historic Site
1256,Lincoln Home National Historic Site
1257,Lincoln-Herndon Law Offices State Historic Site
1258,Lincoln's New Salem State Historic Site
1259,Little Brick House
1260,Lizzadro Museum of Lapidary Art
1261,Lockport Gallery
1262,Loyola University Museum of Art
1263,Madison County Historical Museum
1264,Magnolia Manor
1265,Marion E. Wade Center
1266,Mary and Leigh Block Museum of Art
1267,Matthew T. Scott House
1268,McDonald's No. 1 Store Museum
1269,McKendree University Gallery of Art
1270,McLean County Museum of History
1271,McPike Mansion
1272,Metamora Courthouse State Historic Site
1273,Midwest Museum of Natural History
1274,Mitchell Museum of the American Indian
1275,Money Museum
1276,Monticello Railway Museum
1277,Mount Pulaski Courthouse State Historic Site
1278,Museum of Broadcast Communications
1279,Museum of Contemporary Photography
1280,Museum of Science and Industry
1281,Museum of the Grand Prairie
1282,Naper Settlement
1283,National Hellenic Museum
1284,National Italian American Sports Hall of Fame
1285,National Museum of Mexican Art
1286,National Museum of Puerto Rican Arts and Culture
1287,National Museum of Ship Models and Sea History
1288,National Shrine of St Therese
1289,National Veterans Art Museum
1290,Newberry Library
1291,Norris University Center - Dittmar Gallery
1292,Norwood Park Historical Society Museum
1293,North Central College Galleries
1294,O'Connor Art Gallery at Dominican University
1295,Old Courthouse Museum
1296,Old Market House
1297,Old Six Mile Museum
1298,Peoria Riverfront Museum
1299,Perry County Jail Museum
1300,Perry Farm Park
1301,Pike County Historical Society Museum
1302,Place de la Musique
1303,Pleasant Home
1304,Polish Museum of America
1305,Postville Courthouse State Historic Site
1306,Pritzker Military Museum & Library
1307,Quincy Museum
1308,Ratcliff Inn
1309,Raupp Museum
1310,Robert Vial House
1311,Robie House
1312,Robinson-Stewart House
1313,Rochelle Railroad Park
1314,Rockford University Art Gallery
1315,Rock Island Arsenal Museum
1316,Ronald Reagan Birthplace
1317,Ronald Reagan Boyhood Home
1318,Ryan Round Barn
1319,Shedd Aquarium
1320,Shiloh House
1321,Silkwood Inn
1322,Smart Museum of Art
1323,Sousa Archives and Center for American Music
1324,Southern Illinois Art & Artisans Center
1325,Southern Illinois University Carbondale University Museum
1326,Southern Illinois University Edwardsville ADW Gallery
1327,Spertus Institute for Jewish Learning and Leadership
1328,Spurlock Museum
1329,Star Worlds Arcade
1330,Starved Rock State Park
1331,St. Charles History Museum
1332,Stewart House Museum
1333,Swedish American Museum
1334,Ukrainian Institute of Modern Art
1335,Ukrainian National Museum
1336,Ulysses S. Grant Home
1337,Unity Temple
1338,University of Illinois Springfield Visual Arts Gallery
1339,University of St. Francis Gallery
1340,Vachel Lindsay House
1341,Vermilion County Museum
1342,Villa Kathrine
1343,Volo Auto Museum
1344,Wadsworth Family Gallery at Lewis University
1345,West Chicago City Museum
1346,West Franklin Historical Museum
1347,Wheaton College Walford Art Galleries
1348,Wheels O' Time Museum
1349,Will County Historical Society Museum
1350,William and Florence Schmidt Art Center
1351,William Jennings Bryan Boyhood Home
1352,Williamson County Museum
1353,William Tanner House Museum
1354,Wonder Works
1355,Woodlawn Farm
1356,Adams Mill
1357,Anderson Museum of Art
1358,Atterbury-Bakalar Air Museum
1359,Auburn Cord Duesenberg Automobile Museum
1360,Barker Mansion
